RefID,Author(s),Experiment Number,CONTROL,Pollutant Class,Pollutant,Response type,Coral age class,Current genus name,Current species name,Colony form,Other forms/morphologies,Coral surface direction,Ocean,Ecoregion number,Study location,Study site,Study type,Flow characteristics,Light characteristics,Other sample characteristics,Stressor description,Application level,Application level Unit of measurement (UoM),level converted to ug/L,exposure duration in days,recovery duration in days,exposure frequency,exposure notes,Response type,Standardized response level,Standardized SE,Standardized SD,Standardized UoM,Response level,Response UoM,Average type,N for computing average,N UoM,"Lower error bound, if taken from Figure","Upper error bound, if taken from Figure",Lower error estimate (= response level - lower error bound),Upper error estimate (= upper error bound - response level),Error type,"Time to response, numeric","Time to response, UoM","Duration of response, numeric","Duration of response, UoM",Source of data,Data extractor initials,Date of completion,Additional notes on study,QAQC notes
Diu05,Jones et al. 2003,8,0,Pesticide,Diuron,effective quantum yield - delta F/Fm as % of control,adult,Acropora,muricata,branching,"Axial corallites are exsert, radial corallites are tubular",n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",10,ug/L,10,0.001,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm as % of control,101.2307692,0.754996506,2.615384615,delta F/Fm' as % control,101.2307692,Effective quantum yield as % of control,mean,12,branches,98.3076923,103.538462,2.92307692,2.30769231,s.d.,n/a,n/a,n/a,n/a,"Figure 4, overlapping error bars",EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,8,0,Pesticide,Diuron,effective quantum yield - delta F/Fm as % of control,adult,Acropora,muricata,branching,"Axial corallites are exsert, radial corallites are tubular",n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",10,ug/L,10,0.002,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm as % of control,99.53846154,0.377498252,1.307692305,delta F/Fm' as % control,99.53846154,Effective quantum yield as % of control,mean,12,branches,98.1538462,100.769231,1.38461538,1.23076923,s.d.,n/a,n/a,n/a,n/a,"Figure 4, overlapping error bars",EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,8,0,Pesticide,Diuron,effective quantum yield - delta F/Fm as % of control,adult,Acropora,muricata,branching,"Axial corallites are exsert, radial corallites are tubular",n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",10,ug/L,10,0.007,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm as % of control,93.84615385,0.954848521,3.307692305,delta F/Fm' as % control,93.84615385,Effective quantum yield as % of control,mean,12,branches,90.1538462,96.7692308,3.69230769,2.92307692,s.d.,n/a,n/a,n/a,n/a,"Figure 4, overlapping error bars",EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,8,0,Pesticide,Diuron,effective quantum yield - delta F/Fm as % of control,adult,Acropora,muricata,branching,"Axial corallites are exsert, radial corallites are tubular",n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",10,ug/L,10,0.021,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm as % of control,68.92307692,1.598816131,5.53846154,delta F/Fm' as % control,68.92307692,Effective quantum yield as % of control,mean,12,branches,62.6153846,73.6923077,6.30769231,4.76923077,s.d.,n/a,n/a,n/a,n/a,"Figure 4, overlapping error bars",EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,8,0,Pesticide,Diuron,effective quantum yield - delta F/Fm as % of control,adult,Acropora,muricata,branching,"Axial corallites are exsert, radial corallites are tubular",n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",10,ug/L,10,0.049,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm as % of control,36.92307692,2.95336869,10.23076925,delta F/Fm' as % control,36.92307692,Effective quantum yield as % of control,mean,12,branches,26.9230769,47.3846154,10,10.4615385,s.d.,n/a,n/a,n/a,n/a,"Figure 4, overlapping error bars",EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,8,0,Pesticide,Diuron,effective quantum yield - delta F/Fm as % of control,adult,Acropora,muricata,branching,"Axial corallites are exsert, radial corallites are tubular",n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",10,ug/L,10,0.139,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm as % of control,28,0.999260082,3.461538465,delta F/Fm' as % control,28,Effective quantum yield as % of control,mean,12,branches,23.6923077,30.6153846,4.30769231,2.61538462,s.d.,n/a,n/a,n/a,n/a,"Figure 4, overlapping error bars",EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,9,1,Pesticide,Diuron,effective quantum yield - delta F/Fm as % of control,adult,Montipora,digitata,branching,Digitate or arborescent,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",10,ug/L,10,0.000,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm as % of control,104.4615385,0.310880915,1.07692308,delta F/Fm' as % control,104.4615385,Effective quantum yield as % of control,mean,12,branches,103.384615,105.538462,1.07692308,1.07692308,s.d.,n/a,n/a,n/a,n/a,"Figure 4, overlapping error bars",EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,9,0,Pesticide,Diuron,effective quantum yield - delta F/Fm as % of control,adult,Montipora,digitata,branching,Digitate or arborescent,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",10,ug/L,10,0.001,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm as % of control,100.1538462,0.732790727,2.53846154,delta F/Fm' as % control,100.1538462,Effective quantum yield as % of control,mean,12,branches,98.3076923,103.384615,1.84615385,3.23076923,s.d.,n/a,n/a,n/a,n/a,"Figure 4, overlapping error bars",EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,9,0,Pesticide,Diuron,effective quantum yield - delta F/Fm as % of control,adult,Montipora,digitata,branching,Digitate or arborescent,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",10,ug/L,10,0.002,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm as % of control,96.92307692,1.154700538,4,delta F/Fm' as % control,96.92307692,Effective quantum yield as % of control,mean,12,branches,92.9230769,100.923077,4,4,s.d.,n/a,n/a,n/a,n/a,"Figure 4, overlapping error bars",EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,9,0,Pesticide,Diuron,effective quantum yield - delta F/Fm as % of control,adult,Montipora,digitata,branching,Digitate or arborescent,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",10,ug/L,10,0.007,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm as % of control,91.84615385,1.176906319,4.07692308,delta F/Fm' as % control,91.84615385,Effective quantum yield as % of control,mean,12,branches,88.7692308,96.9230769,3.07692308,5.07692308,s.d.,n/a,n/a,n/a,n/a,"Figure 4, overlapping error bars",EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,9,0,Pesticide,Diuron,effective quantum yield - delta F/Fm as % of control,adult,Montipora,digitata,branching,Digitate or arborescent,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",10,ug/L,10,0.021,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm as % of control,70.76923077,1.376758334,4.76923077,delta F/Fm' as % control,70.76923077,Effective quantum yield as % of control,mean,12,branches,64,73.5384615,6.76923077,2.76923077,s.d.,n/a,n/a,n/a,n/a,"Figure 4, overlapping error bars",EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,9,0,Pesticide,Diuron,effective quantum yield - delta F/Fm as % of control,adult,Montipora,digitata,branching,Digitate or arborescent,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",10,ug/L,10,0.049,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm as % of control,54.15384615,2.220577959,7.692307695,delta F/Fm' as % control,54.15384615,Effective quantum yield as % of control,mean,12,branches,45.5384615,60.9230769,8.61538462,6.76923077,s.d.,n/a,n/a,n/a,n/a,"Figure 4, overlapping error bars",EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,9,0,Pesticide,Diuron,effective quantum yield - delta F/Fm as % of control,adult,Montipora,digitata,branching,Digitate or arborescent,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",10,ug/L,10,0.139,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm as % of control,34.61538462,1.154700538,4,delta F/Fm' as % control,34.61538462,Effective quantum yield as % of control,mean,12,branches,30.7692308,38.7692308,3.84615385,4.15384615,s.d.,n/a,n/a,n/a,n/a,"Figure 4, overlapping error bars",EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
Diu05,Jones et al. 2003,10,1,Pesticide,Diuron,effective quantum yield - delta F/Fm as % of control,adult,Porites,cylindrica,branching,Encrusting base,n/a,Pacific,77,"Heron Island Research Station (HIRS, 23° 26’ S, 151° 55’ E)",laboratory,manipulative,Stirred continuously using magnetically coupled stir bars.,"120 μmol quanta m^2/s photosynthetically active radiation (PAR, 400 to 700 nm, measured using a LI-190SA quantum sensor; LI-COR)",1-um filtered seawater,"diuron (N’-[3,4-dichlorophenyl]-N,N-dimethy-lurea) from Sigma Pharmaceuticals",10,ug/L,10,0.000,0,once,Calculated dosage but not measured,effective quantum yield - delta F/Fm as % of control,97.23076923,0.510732931,1.76923077,delta F/Fm' as % control,97.23076923,Effective quantum yield as % of control,mean,12,branches,95.6923077,99.2307692,1.53846154,2,s.d.,n/a,n/a,n/a,n/a,"Figure 4, overlapping error bars",EEC,6/11/20,"Also contains recovery, different light levels, different salinity levels, and isolated symbiont experiments that were not extracted. Multiple figures with overlapping error bars, so difficult to make precise estimates.",need to change from % of control response
